"Make a ~|bone staff|~","Crafting","","","","","ManualTask"
"Craft a ~|clockwork|~ on a crafting table 2","Crafting","","","","","ManualTask"
"Craft a ~|toy horsey|~ on a crafting table 1","Crafting","","","","","ManualTask"
"Craft a ~|toy soldier|~ on a crafting table 3","Crafting","","","","","ManualTask"
"Craft a ~|wooden cat|~ on a crafting table 1","Crafting","","","","","ManualTask"
"Craft a ~|toy doll|~ on a crafting table 3","Crafting","","","","","ManualTask"
"Craft a ~|sextant|~ on a crafting table 4","Crafting","","","","","ManualTask"
"Craft a ~|watch|~ on a crafting table 4","Crafting","","","","","ManualTask"
"Craft a ~|clockwork suit|~ on a crafting table 3","Crafting","","","","","ManualTask"
"Craft a ~|toy mouse|~ on a crafting table 4","Crafting","","","","","ManualTask"
"Craft a ~|toy cat|~ on a crafting table 4","Crafting","","","","","ManualTask"
"Craft a ~|coif|~","Crafting","","","","","ManualTask"
"Craft a ~|colossal pouch|~","Crafting","","","","","ManualTask"
"Craft a ~|crab claw|~","Crafting","","","","","ManualTask"
"Craft a ~|crab helmet|~","Crafting","","","","","ManualTask"
"Craft a ~|crossbow string|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal axe|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal body|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal bow|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal halberd|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal harpoon|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal helm|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal pickaxe|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal shield|~","Crafting","","","","","ManualTask"
"Craft a ~|diamond amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|diamond bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|diamond necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|diamond ring|~","Crafting","","","","","ManualTask"
"Craft a ~|dragonstone amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|dragon necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|dragonstone bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|dragonstone ring|~","Crafting","","","","","ManualTask"
"Craft a ~|drift net|~","Crafting","","","","","ManualTask"
"Craft a ~|fire battlestaff|~","Crafting","","","","","ManualTask"
"Craft a ~|gold amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|gold bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|gold necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|gold ring|~","Crafting","","","","","ManualTask"
"Craft a ~|green d'hide body|~","Crafting","","","","","ManualTask"
"Craft a ~|green d'hide shield|~","Crafting","","","","","ManualTask"
"Craft a ~|hard leather shield|~","Crafting","","","","","ManualTask"
"Craft a ~|hardleather body|~","Crafting","","","","","ManualTask"
"Craft a ~|heraldic helmet (construction)|~","Crafting","","","","","ManualTask"
"Craft a ~|heraldic kiteshield (construction)|~","Crafting","","","","","ManualTask"
"Craft a ~|jade amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|jade bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|jade necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|jade ring|~","Crafting","","","","","ManualTask"
"Craft a ~|lantern lens|~","Crafting","","","","","ManualTask"
"Craft a ~|leather body|~","Crafting","","","","","ManualTask"
"Craft a ~|leather cowl|~","Crafting","","","","","ManualTask"
"Craft a ~|light orb|~","Crafting","","","","","ManualTask"
"Craft a ~|magic bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|magic string|~","Crafting","","","","","ManualTask"
"Craft a ~|mahogany bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|maple bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|pie dish|~","Crafting","","","","","ManualTask"
"Craft a ~|pot|~","Crafting","","","","","ManualTask"
"Craft a ~|red d'hide body|~","Crafting","","","","","ManualTask"
"Craft a ~|red d'hide shield|~","Crafting","","","","","ManualTask"
"Craft a ~|redwood bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|rope|~","Crafting","","","","","ManualTask"
"Craft a ~|ruby amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|ruby bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|ruby necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|ruby ring|~","Crafting","","","","","ManualTask"
"Craft a ~|sapphire amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|sapphire bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|sapphire necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|sapphire ring|~","Crafting","","","","","ManualTask"
"Craft a ~|serpentine helm|~","Crafting","","","","","ManualTask"
"Craft a ~|silver sickle|~","Crafting","","","","","ManualTask"
"Craft a ~|slayer helmet|~","Crafting","","","","","ManualTask"
"Craft a ~|slayer ring|~","Crafting","","","","","ManualTask"
"Craft a ~|snakeskin bandana|~","Crafting","","","","","ManualTask"
"Craft a ~|snakeskin body|~","Crafting","","","","","ManualTask"
"Craft a ~|snakeskin shield|~","Crafting","","","","","ManualTask"
"Craft a ~|snelm|~","Crafting","","","","","ManualTask"
"Craft a ~|myre snelm (pointed)|~","Crafting","","","","","ManualTask"
"Craft a ~|myre snelm (round)|~","Crafting","","","","","ManualTask"
"Craft a ~|bruise blue snelm (pointed)|~","Crafting","","","","","ManualTask"
"Craft a ~|bruise blue snelm (round)|~","Crafting","","","","","ManualTask"
"Craft a ~|broken bark snelm|~","Crafting","","","","","ManualTask"
"Craft a ~|blood'n'tar snelm (pointed)|~","Crafting","","","","","ManualTask"
"Craft a ~|blood'n'tar snelm (round)|~","Crafting","","","","","ManualTask"
"Craft a ~|ochre snelm (pointed)|~","Crafting","","","","","ManualTask"
"Craft a ~|ochre snelm (round)|~","Crafting","","","","","ManualTask"
"Craft a ~|splitbark body|~","Crafting","","","","","ManualTask"
"Craft a ~|splitbark boots|~","Crafting","","","","","ManualTask"
"Craft a ~|splitbark gauntlets|~","Crafting","","","","","ManualTask"
"Craft a ~|splitbark helm|~","Crafting","","","","","ManualTask"
"Craft a ~|splitbark legs|~","Crafting","","","","","ManualTask"
"Craft a ~|strip of cloth|~","Crafting","","","","","ManualTask"
"Craft a ~|studded body|~","Crafting","","","","","ManualTask"
"Craft a ~|teak bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|tiara|~","Crafting","","","","","ManualTask"
"Craft a ~|gold tiara|~","Crafting","","","","","ManualTask"
"Craft a ~|topaz amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|topaz bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|topaz necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|topaz ring|~","Crafting","","","","","ManualTask"
"Craft an ~|unstrung emblem|~","Crafting","","","","","ManualTask"
"Craft an ~|unstrung symbol|~","Crafting","","","","","ManualTask"
"Craft a ~|vial|~","Crafting","","","","","ManualTask"
"Craft a ~|water battlestaff|~","Crafting","","","","","ManualTask"
"Craft a ~|willow bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|xerician hat|~","Crafting","","","","","ManualTask"
"Craft a ~|xerician robe|~","Crafting","","","","","ManualTask"
"Craft a ~|xerician top|~","Crafting","","","","","ManualTask"
"Craft a ~|yew bird house|~","Crafting","","","","","ManualTask"
"Craft ~|confliction gauntlets|~","Crafting","","","","","ManualTask"
"Craft a ~|zenyte amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|zenyte bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|zenyte necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|zenyte ring|~","Crafting","","","","","ManualTask"
"Craft an ~|air battlestaff|~","Crafting","","","","","ManualTask"
"Craft an ~|earth battlestaff|~","Crafting","","","","","ManualTask"
"Craft an ~|emerald amulet (u)|~","Crafting","","","","","ManualTask"
"Craft an ~|emerald bracelet|~","Crafting","","","","","ManualTask"
"Craft an ~|emerald necklace|~","Crafting","","","","","ManualTask"
"Craft an ~|emerald ring|~","Crafting","","","","","ManualTask"
"Craft an ~|empty candle lantern|~","Crafting","","","","","ManualTask"
"Craft a ~|fishbowl|~","Crafting","","","","","ManualTask"
"Craft an ~|empty light orb|~","Crafting","","","","","ManualTask"
"Craft an ~|empty oil lamp|~","Crafting","","","","","ManualTask"
"Craft an ~|empty oil lantern|~","Crafting","","","","","ManualTask"
"Craft an ~|empty plant pot|~","Crafting","","","","","ManualTask"
"Craft an ~|empty sack|~","Crafting","","","","","ManualTask"
"Craft an ~|enhanced crystal key|~","Crafting","","","","","ManualTask"
"Craft an ~|eternal teleport crystal|~","Crafting","","","","","ManualTask"
"Craft an ~|oak bird house|~","Crafting","","","","","ManualTask"
"Craft an ~|onyx amulet (u)|~","Crafting","","","","","ManualTask"
"Craft an ~|onyx bracelet|~","Crafting","","","","","ManualTask"
"Craft an ~|onyx necklace|~","Crafting","","","","","ManualTask"
"Craft an ~|onyx ring|~","Crafting","","","","","ManualTask"
"Craft an ~|opal amulet (u)|~","Crafting","","","","","ManualTask"
"Craft an ~|opal bracelet|~","Crafting","","","","","ManualTask"
"Craft an ~|opal necklace|~","Crafting","","","","","ManualTask"
"Craft an ~|opal ring|~","Crafting","","","","","ManualTask"
"Craft a ~|pot lid|~","Crafting","","","","","ManualTask"
"Craft an ~|unfired bowl|~","Crafting","","","","","ManualTask"
"Craft an ~|unfired pie dish|~","Crafting","","","","","ManualTask"
"Craft an ~|unfired plant pot|~","Crafting","","","","","ManualTask"
"Craft an ~|unfired pot lid|~","Crafting","","","","","ManualTask"
"Craft an ~|unfired pot|~","Crafting","","","","","ManualTask"
"Craft an ~|unpowered orb|~","Crafting","","","","","ManualTask"
"Craft ~|amethyst arrowtips|~","Crafting","","","","","ManualTask"
"Craft ~|amethyst bolt tips|~","Crafting","","","","","ManualTask"
"Craft an ~|amethyst dart tip|~","Crafting","","","","","ManualTask"
"Craft ~|amethyst javelin heads|~","Crafting","","","","","ManualTask"
"Craft ~|black d'hide chaps|~","Crafting","","","","","ManualTask"
"Craft ~|black d'hide vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|blue d'hide chaps|~","Crafting","","","","","ManualTask"
"Craft ~|blue d'hide vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|crystal legs|~","Crafting","","","","","ManualTask"
"Craft ~|green d'hide chaps|~","Crafting","","","","","ManualTask"
"Craft ~|green d'hide vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|leather boots|~","Crafting","","","","","ManualTask"
"Craft ~|leather chaps|~","Crafting","","","","","ManualTask"
"Craft ~|leather gloves|~","Crafting","","","","","ManualTask"
"Craft ~|leather vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|molten glass|~","Crafting","","","","","ManualTask"
"Craft ~|polished buttons|~","Crafting","","","","","ManualTask"
"Craft ~|red d'hide chaps|~","Crafting","","","","","ManualTask"
"Craft ~|red d'hide vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|silver bolts (unf)|~","Crafting","","","","","ManualTask"
"Craft ~|snakeskin boots|~","Crafting","","","","","ManualTask"
"Craft ~|snakeskin chaps|~","Crafting","","","","","ManualTask"
"Craft ~|snakeskin vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|spiky vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|black spiky vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|blue spiky vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|green spiky vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|red spiky vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|studded chaps|~","Crafting","","","","","ManualTask"
"Craft ~|yak-hide armour (legs)|~","Crafting","","","","","ManualTask"
"Craft ~|yak-hide armour (top)|~","Crafting","","","","","ManualTask"
"Cut a ~|diamond|~","Crafting","","","","","ManualTask"
"Cut a ~|dragonstone|~","Crafting","","","","","ManualTask"
"Cut a ~|jade|~","Crafting","","","","","ManualTask"
"Cut a ~|red topaz|~","Crafting","","","","","ManualTask"
"Cut a ~|ruby|~","Crafting","","","","","ManualTask"
"Cut a ~|sapphire|~","Crafting","","","","","ManualTask"
"Cut a ~|zenyte|~","Crafting","","","","","ManualTask"
"Cut an ~|emerald|~","Crafting","","","","","ManualTask"
"Cut an ~|onyx|~","Crafting","","","","","ManualTask"
"Cut an ~|opal|~","Crafting","","","","","ManualTask"
"Dye a ~|cape|~","Crafting","","","","","ManualTask"
"Extract sinew from a ~|damaged monkey tail|~","Crafting","","","","","ManualTask"
"Craft a ~|celestial signet|~","Crafting","","","","","ManualTask"
"Craft a ~|blade of saeldor|~","Crafting","","","","","ManualTask"
"Craft a ~|bow of faerdhinen|~","Crafting","","","","","ManualTask"
"Craft an ~|armadylean plate|~","Crafting","","","","","ManualTask"
"Craft a ~|masori mask (f)|~","Crafting","","","","","ManualTask"
"Craft a ~|masori body (f)|~","Crafting","","","","","ManualTask"
"Craft a ~|masori chaps (f)|~","Crafting","","","","","ManualTask"
"Craft a ~|divine rune pouch|~","Crafting","","","","","ManualTask"
"Mine a ~|dense essence block|~","Crafting","","","","","ManualTask"
"Repair ~|gloves of silence|~","Crafting","","","","","ManualTask"
"String a ~|rabbit foot|~","Crafting","","","","","ManualTask"
"String an ~|unstrung emblem|~","Crafting","","","","","ManualTask"
"String an ~|unstrung symbol|~","Crafting","","","","","ManualTask"
"String a ~|gold amulet|~","Crafting","","","","","ManualTask"
"String a ~|sapphire amulet|~","Crafting","","","","","ManualTask"
"String an ~|opal amulet|~","Crafting","","","","","ManualTask"
"String an ~|emerald amulet|~","Crafting","","","","","ManualTask"
"String a ~|pre-nature amulet|~","Crafting","","","","","ManualTask"
"String a ~|jade amulet|~","Crafting","","","","","ManualTask"
"String a ~|topaz amulet|~","Crafting","","","","","ManualTask"
"String a ~|ruby amulet|~","Crafting","","","","","ManualTask"
"String a ~|diamond amulet|~","Crafting","","","","","ManualTask"
"String a ~|dragonstone amulet|~","Crafting","","","","","ManualTask"
"String an ~|onyx amulet|~","Crafting","","","","","ManualTask"
"String a ~|zenyte amulet|~","Crafting","","","","","ManualTask"
"Activate ~|Augury|~","Defence","","","","","ManualTask"
"Complete ~|Keldagrim tasks|~ for Defence xp","Defence","","","","","ManualTask"
"Activate ~|Chivalry|~","Defence","","","","","ManualTask"
"Activate ~|Piety|~","Defence","","","","","ManualTask"
"Activate ~|Rigour|~","Defence","","","","","ManualTask"
"Buy the ~|Defence cape|~","Defence","","","","","ManualTask"
"Jump over the ~|rockslide (Mac)|~","Defence","","","","","ManualTask"
"Wear a ~|zombie helmet|~","Defence","","","","","ManualTask"
"Wear ~|blue moon armour|~","Defence","","","","","ManualTask"
"Wield ~|blood moon armour|~","Defence","","","","","ManualTask"
"Wear ~|eclipse moon armour|~","Defence","","","","","ManualTask"
"Wear ~|mixed hide armour|~","Defence","","","","","ManualTask"
"Wear any armour piece of the ~|ancient warrior's equipment|~","Defence","","","","","ManualTask"
"Wear a ~|tyras helm|~","Defence","","","","","ManualTask"
"Wear a ~|berserker helm|~","Defence","","","","","ManualTask"
"Wear a ~|black d'hide body|~","Defence","","","","","ManualTask"
"Wear a ~|black mask|~","Defence","","","","","ManualTask"
"Wear a ~|blue d'hide body|~","Defence","","","","","ManualTask"
"Wear a ~|dragonfire shield|~","Defence","","","","","ManualTask"
"Wear a ~|dragonfire ward|~","Defence","","","","","ManualTask"
"Wear a ~|dwarven helmet|~","Defence","","","","","ManualTask"
"Wear a ~|farseer helm|~","Defence","","","","","ManualTask"
"Wear a ~|fighter hat|~","Defence","","","","","ManualTask"
"Wear a ~|fighter torso|~","Defence","","","","","ManualTask"
"Wear a ~|fremennik helm|~","Defence","","","","","ManualTask"
"Wear a ~|green d'hide body|~","Defence","","","","","ManualTask"
"Wear a ~|hardleather body|~","Defence","","","","","ManualTask"
"Wear a ~|healer hat|~","Defence","","","","","ManualTask"
"Wear a ~|helm of neitiznot|~","Defence","","","","","ManualTask"
"Wear a ~|ranger hat|~","Defence","","","","","ManualTask"
"Wear a ~|red d'hide body|~","Defence","","","","","ManualTask"
"Wear a ~|runner hat|~","Defence","","","","","ManualTask"
"Wear a ~|serpentine helm|~","Defence","","","","","ManualTask"
"Wear a ~|spiny helmet|~","Defence","","","","","ManualTask"
"Wear a ~|studded body|~","Defence","","","","","ManualTask"
"Wear a ~|twisted buckler|~","Defence","","","","","ManualTask"
"Wear a ~|warrior helm|~","Defence","","","","","ManualTask"
"Wear an ~|ancient wyvern shield|~","Defence","","","","","ManualTask"
"Wear an ~|archer helm|~","Defence","","","","","ManualTask"
"Wear melee ~|barrows armour|~","Defence","","","","","ManualTask"
"Wear ~|Inquisitor's armour|~","Defence","","","","","ManualTask"
"Wear ~|V's shield|~","Defence","","","","","ManualTask"
"Wear ~|adamant armour|~","Defence","","","","","ManualTask"
"Wear ~|Ahrim's armour|~","Defence","","","","","ManualTask"
"Wear ~|ancestral robes|~","Defence","","","","","ManualTask"
"Wear ~|armadyl armour|~","Defence","","","","","ManualTask"
"Wear ~|bandos armour|~","Defence","","","","","ManualTask"
"Wear ~|zaryte vambraces|~","Defence","","","","","ManualTask"
"Wear ~|torva armour|~","Defence","","","","","ManualTask"
"Wear ~|oathplate armour|~","Defence","","","","","ManualTask"
"Wear ~|black armour|~","Defence","","","","","ManualTask"
"Wear ~|blessed dragonhide armour|~","Defence","","","","","ManualTask"
"Wear ~|Hueycoatl hide armour|~","Defence","","","","","ManualTask"
"Wear ~|bloodbark armour|~","Defence","","","","","ManualTask"
"Wear ~|boots of brimstone|~","Defence","","","","","ManualTask"
"Wear ~|bronze armour|~","Defence","","","","","ManualTask"
"Wear ~|dagon'hai robes|~","Defence","","","","","ManualTask"
"Wear ~|dragon armour|~","Defence","","","","","ManualTask"
"Wear ~|eternal boots|~","Defence","","","","","ManualTask"
"Wear ~|frog-leather armour|~","Defence","","","","","ManualTask"
"Wear ~|gold decorative armour|~","Defence","","","","","ManualTask"
"Wear ~|granite armour|~","Defence","","","","","ManualTask"
"Wear ~|sunfire fanatic armour|~","Defence","","","","","ManualTask"
"Wear ~|guardian boots|~","Defence","","","","","ManualTask"
"Wear ~|echo boots|~","Defence","","","","","ManualTask"
"Wear ~|avernic treads|~","Defence","","","","","ManualTask"
"Wear ~|infinity robes|~","Defence","","","","","ManualTask"
"Wear ~|initiate armour|~","Defence","","","","","ManualTask"
"Wear ~|iron armour|~","Defence","","","","","ManualTask"
"Wear ~|justiciar armour|~","Defence","","","","","ManualTask"
"Wear ~|Karil's armour|~","Defence","","","","","ManualTask"
"Wear ~|leather armour|~","Defence","","","","","ManualTask"
"Wear ~|lunar equipment|~","Defence","","","","","ManualTask"
"Wear ~|masori armour|~","Defence","","","","","ManualTask"
"Wear fortified ~|masori armour|~","Defence","","","","","ManualTask"
"Wear ~|mithril armour|~","Defence","","","","","ManualTask"
"Wear ~|mystic robes|~","Defence","","","","","ManualTask"
"Wear ~|obsidian armour|~","Defence","","","","","ManualTask"
"Wear ~|primordial boots|~","Defence","","","","","ManualTask"
"Wear ~|proselyte armour|~","Defence","","","","","ManualTask"
"Wear ~|red decorative armour|~","Defence","","","","","ManualTask"
"Wear ~|rock-shell armour|~","Defence","","","","","ManualTask"
"Wear ~|rune armour|~","Defence","","","","","ManualTask"
"Wear ~|shayzien armour|~","Defence","","","","","ManualTask"
"Wear ~|skeletal armour|~","Defence","","","","","ManualTask"
"Wear ~|snakeskin armour|~","Defence","","","","","ManualTask"
"Wear ~|spined armour|~","Defence","","","","","ManualTask"
"Wear ~|splitbark armour|~","Defence","","","","","ManualTask"
"Wear ~|steel armour|~","Defence","","","","","ManualTask"
"Wear ~|swampbark armour|~","Defence","","","","","ManualTask"
"Wear ~|white armour|~","Defence","","","","","ManualTask"
"Wear ~|white decorative armour|~","Defence","","","","","ManualTask"
"Wear ~|wizard robes|~","Defence","","","","","ManualTask"
"Wear ~|xerician robes|~","Defence","","","","","ManualTask"
"Wear ~|yak-hide armour|~","Defence","","","","","ManualTask"
"Wield a ~|Neitiznot shield|~","Defence","","","","","ManualTask"
"Wield a ~|black d'hide shield|~","Defence","","","","","ManualTask"
"Wield a ~|blessed spirit shield|~","Defence","","","","","ManualTask"
"Wield a ~|blue d'hide shield|~","Defence","","","","","ManualTask"
"Wield a ~|broodoo shield|~","Defence","","","","","ManualTask"
"Wield a ~|dragon defender|~","Defence","","","","","ManualTask"
"Wield a ~|fremennik shield|~","Defence","","","","","ManualTask"
"Wield a ~|green d'hide shield|~","Defence","","","","","ManualTask"
"Wield a ~|hard leather shield|~","Defence","","","","","ManualTask"
"Wield a ~|magic shield|~","Defence","","","","","ManualTask"
"Wield a ~|malediction ward|~","Defence","","","","","ManualTask"
"Wield a ~|maple shield|~","Defence","","","","","ManualTask"
"Wield a ~|mirror shield|~","Defence","","","","","ManualTask"
"Wield a ~|penance skirt|~","Defence","","","","","ManualTask"
"Wield a ~|red d'hide shield|~","Defence","","","","","ManualTask"
"Wield a ~|redwood shield|~","Defence","","","","","ManualTask"
"Wield a ~|snakeskin shield|~","Defence","","","","","ManualTask"
"Wield a ~|spectral spirit shield|~","Defence","","","","","ManualTask"
"Wield a ~|spirit shield|~","Defence","","","","","ManualTask"
"Wield a ~|toktz-ket-xil|~","Defence","","","","","ManualTask"
"Wield a ~|willow shield|~","Defence","","","","","ManualTask"
"Wield a ~|yew shield|~","Defence","","","","","ManualTask"
"Wield an ~|arcane spirit shield|~","Defence","","","","","ManualTask"
"Wield an ~|elidinis' ward|~","Defence","","","","","ManualTask"
"Wield an ~|elidinis' ward (f)|~","Defence","","","","","ManualTask"
"Wield an ~|elysian spirit shield|~","Defence","","","","","ManualTask"
"Wield an ~|oak shield|~","Defence","","","","","ManualTask"
"Wield an ~|odium ward|~","Defence","","","","","ManualTask"
"Wield ~|penance gloves|~","Defence","","","","","ManualTask"
"Wield ~|runner boots|~","Defence","","","","","ManualTask"
"Access the ~|Farming Guild#Advanced tier|~","Farming","","","","","ManualTask"
"Obtain ~|spirit seed|~ from a supply crate","Farming","","","","","ManualTask"
"Obtain ~|dwarf weed seed|~ from a supply crate","Farming","","","","","ManualTask"
"Obtain ~|lantadyme seed|~ from a supply crate","Farming","","","","","ManualTask"
"Obtain ~|cadantine seed|~ from a supply crate","Farming","","","","","ManualTask"
"Obtain ~|snapdragon seed|~ from a supply crate","Farming","","","","","ManualTask"
"Obtain ~|yew seed|~ from a supply crate","Farming","","","","","ManualTask"
"Obtain ~|snape grass seed|~ from a supply crate","Farming","","","","","ManualTask"
"Obtain ~|kwuarm seed|~ from a supply crate","Farming","","","","","ManualTask"
"Obtain ~|watermelon seed|~ from a supply crate","Farming","","","","","ManualTask"
"Complete an easy ~|farming contract|~","Farming","","","","","ManualTask"
"Complete a medium ~|farming contract|~","Farming","","","","","ManualTask"
"Complete a hard ~|farming contract|~","Farming","","","","","ManualTask"
"Gain xp in the Struggling Sapling ~|Forestry|~ event","Farming","","","","","ManualTask"
"Pick from either mushroom in the ~|Duke Sucellus|~ fight","Farming","","","","","ManualTask"
"Make ~|nature offerings|~","Farming","","","","","ManualTask"
"Access the ~|Farming Guild#Beginner tier|~","Farming","","","","","ManualTask"
"Access the ~|Farming Guild#Intermediate tier|~","Farming","","","","","ManualTask"
"Build a ~|scarecrow|~","Farming","","","","","ManualTask"
"Buy the ~|Farming cape|~","Farming","","","","","ManualTask"
"Grow a ~|banana tree|~","Farming","","","","","ManualTask"
"Grow a ~|bologano fruit|~","Farming","","","","","ManualTask"
"Grow a ~|cabbage|~","Farming","","","","","ManualTask"
"Grow a ~|cactus (Farming)|~","Farming","","","","","ManualTask"
"Grow a ~|calquat tree|~","Farming","","","","","ManualTask"
"Grow a ~|cave nightshade|~","Farming","","","","","ManualTask"
"Grow a ~|celastrus tree|~","Farming","","","","","ManualTask"
"Grow a ~|crystal tree|~","Farming","","","","","ManualTask"
"Grow a ~|curry tree|~","Farming","","","","","ManualTask"
"Grow a ~|dragonfruit tree|~","Farming","","","","","ManualTask"
"Grow a ~|golovanova fruit|~","Farming","","","","","ManualTask"
"Grow a ~|golovanova fruit|~ alt","Farming","","","","","ManualTask"
"Grow a ~|goutweed|~","Farming","","","","","ManualTask"
"Grow a ~|grimy avantoe|~","Farming","","","","","ManualTask"
"Grow a ~|grimy buchu|~","Farming","","","","","ManualTask"
"Grow a ~|grimy cadantine|~","Farming","","","","","ManualTask"
"Grow a ~|grimy dwarf weed|~","Farming","","","","","ManualTask"
"Grow a ~|grimy golpar|~","Farming","","","","","ManualTask"
"Grow a ~|grimy guam leaf|~","Farming","","","","","ManualTask"
"Grow a ~|grimy harralander|~","Farming","","","","","ManualTask"
"Grow a ~|grimy irit leaf|~","Farming","","","","","ManualTask"
"Grow a ~|grimy kwuarm|~","Farming","","","","","ManualTask"
"Grow a ~|grimy lantadyme|~","Farming","","","","","ManualTask"
"Grow a ~|grimy marrentill|~","Farming","","","","","ManualTask"
"Grow a ~|grimy noxifer|~","Farming","","","","","ManualTask"
"Grow a ~|grimy huasca|~","Farming","","","","","ManualTask"
"Grow a ~|grimy ranarr weed|~","Farming","","","","","ManualTask"
"Grow a ~|grimy snapdragon|~","Farming","","","","","ManualTask"
"Grow a ~|grimy tarromin|~","Farming","","","","","ManualTask"
"Grow a ~|grimy toadflax|~","Farming","","","","","ManualTask"
"Grow a ~|grimy torstol|~","Farming","","","","","ManualTask"
"Grow a ~|jute fibre|~","Farming","","","","","ManualTask"
"Grow a ~|kronos plant|~","Farming","","","","","ManualTask"
"Grow a ~|limpwurt root|~","Farming","","","","","ManualTask"
"Grow a ~|logavano fruit|~","Farming","","","","","ManualTask"
"Grow a ~|magic tree|~","Farming","","","","","ManualTask"
"Grow a ~|mahogany tree|~","Farming","","","","","ManualTask"
"Grow a ~|maple tree|~","Farming","","","","","ManualTask"
"Grow a ~|marigold|~","Farming","","","","","ManualTask"
"Grow a ~|mushroom|~","Farming","","","","","ManualTask"
"Grow a ~|nasturtium|~","Farming","","","","","ManualTask"
"Grow a ~|palm tree|~","Farming","","","","","ManualTask"
"Grow a ~|papaya tree|~","Farming","","","","","ManualTask"
"Grow a ~|pineapple plant|~","Farming","","","","","ManualTask"
"Grow a ~|potato cactus|~","Farming","","","","","ManualTask"
"Grow a ~|potato|~","Farming","","","","","ManualTask"
"Grow a ~|redwood tree|~","Farming","","","","","ManualTask"
"Grow a ~|rosemary|~","Farming","","","","","ManualTask"
"Grow a ~|spirit tree|~","Farming","","","","","ManualTask"
"Grow a ~|strawberry|~","Farming","","","","","ManualTask"
"Grow a ~|sweetcorn|~","Farming","","","","","ManualTask"
"Grow a ~|teak tree|~","Farming","","","","","ManualTask"
"Grow a ~|tomato|~","Farming","","","","","ManualTask"
"Grow a ~|watermelon|~","Farming","","","","","ManualTask"
"Grow a ~|white lily|~","Farming","","","","","ManualTask"
"Grow a ~|willow tree|~","Farming","","","","","ManualTask"
"Grow a ~|woad leaf|~","Farming","","","","","ManualTask"
"Grow a ~|yew tree|~","Farming","","","","","ManualTask"
"Grow an ~|apple tree|~","Farming","","","","","ManualTask"
"Grow an ~|attas plant|~","Farming","","","","","ManualTask"
"Grow an ~|iasor plant|~","Farming","","","","","ManualTask"
"Grow an ~|oak tree|~","Farming","","","","","ManualTask"
"Grow an ~|onion|~","Farming","","","","","ManualTask"
"Grow an ~|orange tree|~","Farming","","","","","ManualTask"
"Grow ~|Hespori|~","Farming","","","","","ManualTask"
"Grow ~|asgarnian hops|~","Farming","","","","","ManualTask"
"Grow ~|barley|~","Farming","","","","","ManualTask"
"Grow ~|cadava berries|~","Farming","","","","","ManualTask"
"Grow ~|dwellberries|~","Farming","","","","","ManualTask"
